1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
Norway,0.820625713420458,0.8296731996457203,0.8305010125913533,0.38718389393567393,0.4077726161129062,0.40363064420997447,0.48166945629285673,0.4649298597194389,0.4244793954837009,0.4413609494156401,0.5037169745268837,0.5783619933221656,0.6185097677634991,0.7123572825332745,0.9198969655085757,0.9548743734790246,0.973525713151102,0.9351532597349191,0.8917347650051166,0.8738000368674049,0.8969479657810779,0.8915431081823174,0.9089387345162371,0.9424240801242568,0.983930795291723,0.9871631943107277,0.9620158553171676,0.9106621310517816,0.8735303259273549,0.8761813044352492,0.8599324379995057,0.8594958258978934,0.8694595625891189,0.8759686845734811,0.8558844021111504,0.8174888614525739,0.833593821825871,0.8653827257541515,0.8358293006519104,0.8329610751579711,0.8693054518297236,0.8506182477038579,0.8342029094110924,0.8339101630278456,0.8280965600926624,0.8441370480670211,0.7881165749087696
Oman,0.21844060847485267,0.1749369790838689,0.18156203222682046,0.0964890743923398,0.1111678566868659,0.10123299598363496,0.10587981210517791,0.0969939879759519,0.08540550039539584,0.09751365010604214,0.11760466217746751,0.14418880266201725,0.1621045352388636,0.1938434365735192,0.2350945529936546,0.2248062015503876,0.23555496723807,0.2424002783664948,0.21841398846159552,0.21160472469974334,0.21934554899912476,0.21609006040637013,0.21124874455975895,0.21669969471372716,0.21930447125621008,0.2208058946611725,0.2170365015377452,0.20168596593707408,0.19831087960730095,0.20205729524938354,0.1915217928647936,0.18158882530305828,0.17558692988974353,0.172463063474266,0.17061950618933544,0.16170129010324405,0.17348533603015537,0.1883659231600668,0.1820099456900419,0.16862340835767328,0.17750874572540387,0.1692447065853259,0.15883735961107937,0.15563267237619813,0.15427184644518394,0.14739254269995453,0.17623212171361208
Pakistan,0.006545996692058611,0.006949333454454614,0.0066919080743154,0.003005155904738522,0.0030446183914593543,0.0028835441378858378,0.003498731170023217,0.003216432865731463,0.003215886125999473,0.0034835973105906775,0.004324457898313461,0.005367337868790811,0.005682014637238518,0.006547656594966252,0.008402965382923918,0.008654450514915632,0.009166721821430935,0.008809666909182931,0.008438755987957347,0.008238447031464912,0.008935881871312008,0.008621636463481604,0.008998995647807165,0.009359434417010338,0.00952100378965411,0.007997329944416631,0.007780623185031797,0.007353193828814899,0.006987985380963099,0.0067729884753367975,0.006704704622229546,0.007014952925973786,0.007129516197055811,0.007501413956995862,0.007511190433014879,0.007282552293019844,0.007446906316079802,0.008057384297926698,0.0077217497542211916,0.007788786438348319,0.008097165991902834,0.008105164753616483,0.008121247318676996,0.008471509561764078,0.008843374823040576,0.00934249955931606,0.007035584152640285
Panama,0.08262864863605657,0.08273340449208548,0.07986263978163248,0.035207463785907195,0.034855969907384675,0.03260839036446875,0.040332595432212084,0.038176352705410824,0.03725507424655127,0.04083750733270159,0.048207409237865775,0.050060966576641254,0.0509998271192301,0.05733930486343279,0.07237544763460452,0.0708955825234895,0.061155602620954395,0.05798247556385031,0.057647529921248164,0.05917218496093473,0.06279115728846099,0.06315211422295441,0.06260462002008704,0.06258368593005195,0.06370100566439466,0.06278481662623073,0.06338450982073934,0.060234340102394944,0.056729151259873746,0.055168107690516756,0.053926011370190326,0.05503251081984698,0.056795131845841784,0.05904882864825711,0.06067171230327267,0.06275162381233561,0.06968833318010481,0.0740886312272772,0.07491719878971834,0.08214497069660004,0.09142722377265045,0.0940719538169447,0.09514130220969116,0.09717647277147337,0.10003493224982074,0.10471578205163888,0.06380653273691371
Papua New Guinea,0.03953222913317958,0.04026525560375173,0.03891872853746588,0.016646206727228087,0.01550791109714297,0.0144458071583047,0.017655634145024565,0.016132264529058117,0.013443458395571567,0.013311673660935879,0.014847305450876218,0.016899707132519686,0.01665418083328531,0.018482306188103197,0.02352830307218697,0.023836000580186627,0.024422529618108414,0.02223768702748869,0.019532234861405668,0.020036016618691775,0.02269968096219543,0.02580999450851181,0.026581854703716105,0.024958491778694233,0.02620619467841504,0.022477246761915766,0.02013159668190117,0.01854333459322636,0.016323162170562577,0.015588456287767349,0.014686495839169481,0.014727298832892335,0.014218866105677505,0.014596005199392742,0.014001164377678307,0.014350385599513304,0.014342189942079617,0.016016507811732337,0.016884765531788984,0.016665712158524713,0.01762902401635156,0.017549946511695145,0.01954906938186723,0.020162749482709026,0.02005846555496314,0.020290016421275293,0.01981269817966809
Paraguay,0.028350455424325016,0.029364340381077828,0.030113586334419302,0.014092806285293396,0.014820416621652148,0.015382022787488415,0.019491388153987366,0.019839679358717433,0.019154731570160795,0.020892559000045125,0.022981404831037253,0.02419290508586601,0.024606696248487294,0.027313442250678104,0.03483696676509392,0.03721252558461861,0.039148851677807926,0.03884477904659476,0.03703264270989366,0.03563376487103498,0.035404726276857056,0.03542009884678748,0.035955808503515235,0.037812650634674094,0.03745463797420893,0.03557078856497349,0.033364782571404066,0.02999690753530564,0.026719398090093566,0.025536283110918268,0.024367636153909532,0.024983077964432956,0.024862932540718575,0.024716960538196685,0.024595092434408314,0.024012739993200565,0.02592626643375931,0.026137368576201237,0.028624879496797716,0.029456121260714355,0.029519279902519555,0.03277724771349544,0.03294397557068857,0.03333859129837714,0.03412329245647258,0.03429912698191804,0.028722318182887556
Peru,0.0768048081626948,0.07773715168169328,0.08052302544686096,0.03648416400687454,0.03593631836887025,0.03335736286781572,0.03633713082446952,0.03416833667334669,0.03110447236622441,0.032895627453634765,0.03667552150902988,0.035588526887969645,0.03659309629458883,0.0399293509114994,0.053370610039580324,0.0586471981820819,0.05288238798067377,0.04279884857495334,0.037180951250982544,0.03549196715965004,0.03469889042604252,0.034870950027457444,0.038232340140609306,0.04049060039633656,0.0409362989943356,0.04019203861311151,0.037775844534571695,0.03526555108866211,0.03336441486340203,0.03262675542103648,0.03312185877894043,0.03411072139150411,0.034502841764906714,0.035830166400412776,0.0367160731840003,0.03698534542916958,0.0410958904109589,0.04392257050211261,0.04571008599872099,0.04806903002882615,0.05192405958885264,0.05330519173870722,0.05233380480905234,0.05300956640345912,0.05397951867036826,0.055266405039568776,0.04310529720192654
Philippines,0.026719780091783725,0.02800172597824359,0.027251915118429164,0.012423275227105329,0.013249000677673126,0.01294786215161076,0.015171966956427838,0.014529058116232466,0.013179861172128987,0.013582419565904065,0.015773975000514816,0.01769740065866694,0.01607791160029966,0.015706806282722512,0.01975874850788465,0.020290415639252848,0.021609636640413,0.02128871034068263,0.020125469025761195,0.018476241793457453,0.01818233151698241,0.01757276221856123,0.01801138265818547,0.018665309838787423,0.019242872638161684,0.017984364770670468,0.016823300209525445,0.01579447708712733,0.015144207581749784,0.014953488618204523,0.01478948669358161,0.015342645580784773,0.015624686200871608,0.01588593087982854,0.01581453945045191,0.015602913020917208,0.01645674358738623,0.0174904195735482,0.018125590585001287,0.01847927762823817,0.020085688455642466,0.02082670752980407,0.021235141489551038,0.022204077087953383,0.023275909617399938,0.024836019185987178,0.018093749005436918
Portugal,0.23358259370559323,0.25283310244589285,0.24495905608875584,0.10041738276454702,0.1042929119319577,0.10404164287118609,0.12207764159602613,0.11823647294589178,0.10728406994112995,0.11105094535445151,0.12893062333971705,0.14190967830159654,0.14020630438540888,0.15725730145713746,0.20368159829113527,0.22319457203178134,0.2454828248064068,0.25030841742321197,0.24510952585759413,0.2456361754321285,0.24757898303170614,0.23531026908292146,0.23133578841647137,0.2408012425686894,0.2474255794956948,0.24647950603971708,0.2452182863024273,0.23719204205751984,0.22832063277708112,0.22851428148116792,0.22241904918843206,0.21850963017660452,0.21776153274556664,0.21612208650440062,0.2107046393769625,0.20196110007694096,0.2075020685850878,0.21489633487275228,0.21255333161526788,0.2096672584617147,0.20797138477261115,0.20201231676641512,0.19911574885019248,0.20202648158629713,0.20391241197992316,0.21233543933869575,0.20061174493745249
Rwanda,0.003447713560230158,0.003542797447369019,0.0032138769041120015,0.0012374171372452737,0.0016499867411779727,0.0014792206941102676,0.0018249554559689,0.0019438877755511021,0.001976979175819348,0.002057668877758224,0.0024608224707069457,0.003190774104589017,0.0029966000115253847,0.003292752160474358,0.004193629452786329,0.003690631597608342,0.003574028724601231,0.0030999905102331317,0.0027733697183620807,0.00259489811834437,0.0033738953668934753,0.003185063152114223,0.001071309005691329,0.002195918804563226,0.0024639447219358037,0.001643111128226852,0.0017399188854716773,0.001466057336586148,0.001393309968596937,0.0014286772565163556,0.0017920408667710308,0.0019075749184665558,0.0018878155564035104,0.0021035711096337602,0.0022619468013018126,0.0022903358562814252,0.0026753700468879287,0.00303625822934067,0.003168876289742195,0.0034266842296164788,0.003852049840808144,0.0038742880272934917,0.004027838923911313,0.004518757017063643,0.004789395304370208,0.005121211277797879,0.002716026533931729
Samoa,,,,,,,,,,,0.0209221391651737,0.023395211559718757,0.02403042701550164,0.027187283164069893,0.03577935540616951,0.0365678737771761,0.03666688728572374,0.03599784898617657,0.0319901523128717,0.029536463281482638,0.029334537959852056,0.029516749038989567,0.028188818212253098,0.030046596325852926,0.03196432636554763,0.029665857947908242,0.029076250107213313,0.02759165721746899,0.02757681960923014,0.028922777348586667,0.029311197165691687,0.030521198695464893,0.030988291526921456,0.03166271420208174,0.030894184792463995,0.03063324207776406,0.03153443044957249,0.0317382332711015,0.030724737279157,0.032319645686577705,0.0331551432726701,0.031524368500689084,0.030695879427110166,0.030926113219451996,0.03274438785828538,0.0337424735821574,0.03047428536372577
Saudi Arabia,0.6925012230064994,0.8001498875843117,0.8569164392004931,0.3312054996317211,0.37045148744340445,0.3596285096383399,0.3726040710544787,0.3657314629258517,0.319040506106669,0.31411037408059206,0.26587179011964335,0.2319350905382152,0.21051115080965827,0.19636661830568347,0.27279009863667775,0.24898064432948153,0.2769210404394732,0.25347167304589885,0.26438963619914874,0.28108560327836307,0.2828707755724329,0.2641405820977485,0.252761968530298,0.2474961169728456,0.2487646798880512,0.23621006148829926,0.2280641564456643,0.20054060864286613,0.19402377201161805,0.1840665446117702,0.1688638048941254,0.18261440321621233,0.18663265920912578,0.18933132237227254,0.18207240138580033,0.1688585896541235,0.17992093408108853,0.18345288395401396,0.1820099456900419,0.19439512819044347,0.20502338744546206,0.20008481028517458,0.1963056286707195,0.19738710066528722,0.19471971465867516,0.19099705901453792,0.27448417056572394
Senegal,0.018869243133692083,0.01664660595462494,0.016267500220128555,0.00764055978394304,0.008141898859741306,0.007246308969881943,0.007623778413692565,0.007424849699398797,0.00611545558386785,0.0064166779477460405,0.007938469141903997,0.008261825806525134,0.008551835417507059,0.009386236043651044,0.011732738581390966,0.01213557027510516,0.01171487193063737,0.011150476069971214,0.0099959956693906,0.009429547807098393,0.00938761681583331,0.008978583196046129,0.008905256109809172,0.009305875421777087,0.009146055679794315,0.007856125081834637,0.007988923333292491,0.007788429600613911,0.0072880829126609,0.007280962610987057,0.006941583587377441,0.007363649416446167,0.007300222922900809,0.00742203391512289,0.007081706863147447,0.006799434573335481,0.00702399558701848,0.007467819593200354,0.007339957430155867,0.007225626634595193,0.007507566526473016,0.007430537485182294,0.007278211264835093,0.007636420995982296,0.008016032064128256,0.0085075194596751,0.008803449443307026
Seychelles,0.0924127006313043,0.09704085572184498,0.09351061019635468,0.042082003437269824,0.04811479193470767,0.04197054665630588,0.05858214999190108,0.062625250501002,0.05210438450048326,0.048328144036821445,0.05438520623545644,0.05951933267238727,0.06275571947213739,0.0758846905948401,0.09373625683231765,0.09587584006188657,0.1033489972863856,0.10922721665137759,0.10925890222017887,0.10596542971796435,0.11290550269629294,0.1143602416254805,0.10813525276196853,0.10569867709281774,0.10923041900451277,0.11503061578156891,0.1170524303726122,0.10925563229449427,0.10281555791346474,0.09898087689035166,0.09450440800856884,0.08959448649313888,0.08531319663406503,0.09159464581617567,0.0942668715462363,0.09728559414532897,0.09533878826882412,0.10091382529232583,0.10087907682616042,0.1123074279823607,0.11560080185527298,0.11816578483245149,0.11855897037196624,0.12037337737652287,0.12301667555294074,0.12790967370833217,0.09316995305428613
Sierra Leone,0.0073147436345423625,0.007289987055163173,0.007088139473452496,0.0031033636140437026,0.0029169408460110588,0.002621403761714398,0.0029372064143404785,0.002775551102204409,0.0026183990861962923,0.0026623347321871756,0.003336010378698956,0.0037947420601005095,0.004068460784878695,0.0039740112281587085,0.0048690079788904946,0.004979935212493352,0.004153153749420875,0.003701009078543637,0.0036038975484598158,0.003488223700069481,0.0025551257799486153,0.0026084568918176825,0.002946099765651155,0.002704729259279096,0.00267820078471283,0.001322190985995045,0.0014335951380294806,0.0011682644400920867,0.0011468012818451711,0.000709047231011821,0.0013079838510340282,0.0015486226488626341,0.0013756953788685157,0.0013296157013722824,0.0012693625509415235,0.0013241004169126987,0.0014250252827066286,0.001552520389112705,0.0016035277610743637,0.001727659736937556,0.0022699579419047993,0.003006910110735247,0.0029974615247712094,0.0019485399868241582,0.002169476567814528,0.002310111609006652,0.002820339227322447
Singapore,0.18186689030214084,0.19378647832307588,0.1967509025270758,0.09059661183402896,0.09604297822606783,0.09748813346690009,0.11991793099724637,0.12124248496993988,0.11519198664440734,0.12458824060286088,0.14643438149955726,0.1738174193474867,0.18861291995620355,0.20393616350217625,0.25865426902054406,0.2892713822946381,0.32159639949698854,0.3293898079903837,0.3266792234564789,0.3236249166938446,0.33510262853270845,0.35475013728720484,0.3719450954134583,0.3867495045792941,0.4000830242243261,0.40052117431098444,0.36039601534069327,0.3551638433609364,0.35586208374864686,0.33857534420539087,0.33982862321825824,0.35901380427871105,0.3804350009037415,0.3947271807185878,0.40063181805167164,0.39341886306296636,0.39045692746161625,0.4015918247027611,0.442583206864626,0.46070289979573525,0.4821351361974765,0.4882470292306358,0.4866847138829304,0.487812346320507,0.48888602893861116,0.5101450082106377,0.3144769300868513
South Africa,0.13690684184778812,0.13587536620262075,0.1359954213260544,0.06005401424011785,0.059703984521552955,0.05535843015363298,0.06408941201878948,0.06012024048096192,0.055003953958351635,0.05798474798068679,0.06437264471489466,0.0684079176780281,0.07116925027372789,0.0750015769885826,0.0913802852296287,0.09345839578397717,0.09772321133099478,0.0935691013190776,0.08538122710486896,0.07888206684344115,0.0752138682627968,0.07221306974190006,0.07157683294275193,0.0724921000482031,0.0741459887247747,0.07074363615357954,0.06681533579209195,0.06298319760849397,0.060480370406096266,0.06035367699194649,0.06020845348933015,0.060980862716140546,0.06151467073685056,0.06331550589892936,0.06363037689569276,0.06230429259040564,0.06536728877447825,0.06799646261177164,0.06728135230841184,0.06859095508084684,0.07118430879289336,0.07045999942174806,0.06872617252264489,0.0682267358243716,0.0671250758397529,0.06779110653418316,0.07352521275454053
South Korea,0.04419130151186899,0.04912224922217428,0.05146605617680725,0.024404615762337344,0.02729353067698563,0.02895714941065226,0.03644511635440851,0.03627254509018036,0.030840875142781828,0.03343711926357114,0.04099997940734334,0.05120052875685162,0.05687777329568374,0.06654891818583233,0.0913802852296287,0.10441747651049976,0.11890264081011317,0.12029861133078164,0.12290328800035594,0.12865306353955447,0.13492758124170642,0.13920922570016475,0.14697020421827922,0.16046274971881527,0.1697577567390227,0.17074235247301062,0.15332116206976829,0.1581623887571728,0.159726911246155,0.16395923507561408,0.1698937134382467,0.17338420199782578,0.1775952443114494,0.18238556870838749,0.18302680931883905,0.1804892014243026,0.18911464558242164,0.20212243293701485,0.20873540837461463,0.21443979917148692,0.2246767029597893,0.22610614778192192,0.22534353719194058,0.22893489092815456,0.23240977367579196,0.24109586499299546,0.1322088398633327
Spain,0.3454003307941389,0.35957123066790814,0.36382847582988465,0.1613061625337589,0.16518527976114478,0.16021458062220892,0.18470924896063928,0.17034068136272545,0.15121694051489323,0.1543702901493615,0.17732336648751054,0.19888778731211468,0.20474845847980178,0.2279063899577367,0.2932085191933153,0.3150574545923383,0.3397974717056059,0.34046120266978774,0.33112847968914527,0.3236249166938446,0.3238092549196759,0.30944535969247666,0.3090056913290927,0.3157838358952386,0.322415201467654,0.31836561789964185,0.3162853957090169,0.30705883700420344,0.3012014619036901,0.307885240176521,0.30378182417401334,0.3067093307078539,0.3041190528789187,0.30641688413490636,0.3023278009486815,0.28874335713135435,0.29484232784775216,0.3013658248992827,0.2908207580486594,0.2869824179600252,0.2865846468299202,0.2771850695347963,0.2740522869694727,0.28089595724346544,0.28756595760327996,0.2986167163015948,0.27805550819976205
Sri Lanka,0.012043702098912106,0.012649603706311175,0.012459276217310909,0.0058335379327277195,0.005882988440271462,0.00578581258835535,0.006911073916095243,0.006743486973947896,0.006317546788507161,0.006777672487703623,0.008164988365148987,0.009720465397194398,0.010430473117040281,0.011922033684476124,0.015360934849531946,0.01545552708343406,0.015818386392216558,0.015120361876443235,0.01508297862873923,0.014931299008833998,0.015641322454050085,0.016199890170236132,0.017073987278205558,0.01812971988645493,0.018573322441983474,0.017984364770670468,0.018171124698271108,0.017627048757860014,0.017394939069483296,0.01664673573703872,0.016849303781824174,0.017804032572354522,0.018135079228003937,0.018961907502406207,0.01963217118260687,0.0196288940182869,0.021237473568079434,0.02348432740493269,0.024616060094111807,0.026688047649046448,0.030010612790377738,0.030175113963820704,0.030602208754461065,0.03176120178523378,0.0326524608850729,0.03364969801553063,0.017016156478556633
St. Kitts and Nevis,,,,,,0.03616600975536686,0.04378813239025971,0.043987975951903804,0.04226342149196029,0.04417670682730924,0.05109038117007475,0.05792394562009276,0.06425401947790008,0.077020122374314,0.10724382735440095,0.11779400151493175,0.1334634985770071,0.13548223831967862,0.13343319441766652,0.12411553677523644,0.1281515570738869,0.13193300384404175,0.13491797790425175,0.14037812650634673,0.14699305006896368,0.14891978280124774,0.13984291718231165,0.13296452828459837,0.13614781946989915,0.13961880774237245,0.13796654857048693,0.13030992964535515,0.13039985540136165,0.13872654567825285,0.1333975968008246,0.12412546746112692,0.1339523765744231,0.13727031541711704,0.12855902032089644,0.13044308267949525,0.1313234542667348,0.13551334316361638,0.1382298116282773,0.1417145296131684,0.14232133992756155,0.14460927570115134,0.11587641648160667
St. Lucia,,,,,,0.029238014099407374,0.036769072944225475,0.03486973947895792,0.029610754766716457,0.03190289246875141,0.03688144807561623,0.0426538124052739,0.04581340402235925,0.0535545322651864,0.07520261355783125,0.07863140421279956,0.08994638956913098,0.0921456362888685,0.09368650540584632,0.08880790664038682,0.09441260340495214,0.0914332784184514,0.09019082691663877,0.0907021584275079,0.09208993398235066,0.08550596269624267,0.08592993763248502,0.08142345004524161,0.0752708916112022,0.07093647148466024,0.06875669440553679,0.07103152626505035,0.07396622015142691,0.07204731050495629,0.0729835746394724,0.06829853096426718,0.07327388066562471,0.07841210572860371,0.07424906222260401,0.07412710230418265,0.07599937109390355,0.07672439548577982,0.0740654008636436,0.07462908149536526,0.0749388685628137,0.0773469898967408,0.07069414039197713
St. Vincent and the Grenadines,0.05001514198523074,0.04253627960847546,0.036717442986704235,0.01478026025042966,0.01619540557263379,0.017441697171692583,0.021975055342584093,0.02094188376753507,0.01871540286442316,0.019990072650151167,0.02380511109738267,0.027155766754412954,0.02933210395896963,0.03387371475430518,0.04441791794936232,0.045109510225789295,0.05271692368786816,0.050706987631670516,0.04934225162027081,0.047544772627369794,0.050650780654451,0.051482701812191105,0.05001673920321393,0.05414814418081517,0.05472903303560668,0.053542316529954684,0.05345962040361217,0.0513005532075731,0.04879800220786041,0.04892425893981565,0.050630304029002225,0.054519721863269956,0.05528889602956239,0.05597285202567944,0.057999370090764196,0.05335766815180632,0.05856394226349177,0.06111820772329763,0.05725930380169707,0.05694595574900254,0.05949058606186864,0.05947321247867696,0.058328727858594755,0.0589479739823518,0.05912742917026714,0.06055461233729485,0.045607491658673546
Sudan,0.012695972231928624,0.012127268185224718,0.012877520471955622,0.006609378836238645,0.0076311886779481235,0.007461638564594197,0.0075589870957291725,0.00623246492985972,0.00542131622880239,0.005802987229818149,0.0070015032639360805,0.007976935261472543,0.007422347720855184,0.007228915662650603,0.009313941069296979,0.010556173346871022,0.010225693295386855,0.010375478442412931,0.008779865632461773,0.008848177190420147,0.009458200400914763,0.009431630971993411,0.009481084700368262,0.009961973113384393,0.010217335993679445,0.009691788295400572,0.009557300920196537,0.00892233332187976,0.008606368498333386,0.00881546781243055,0.008919007992090302,0.009599409267122024,0.009298495772498142,0.009634752582331986,0.010088091852219476,0.010413870846529604,0.011308265146639698,0.012086076446890047,0.011921465318939763,0.012943130404902354,0.015368892732203923,0.015333314058268521,0.014959206422061317,0.01533779332485873,0.015645970840764096,0.016207891489697274,0.010116453736183952
Suriname,,,,0.07301743186840166,0.07060568263290741,0.074269985863144,0.09205766427298742,0.07995991983967936,0.06633863456638257,0.06818284373448852,0.0762134222936101,0.08174079518648936,0.07900651184233273,0.08395887213776572,0.09939058867877112,0.08540024819094587,0.09342113971804884,0.09704868250403315,0.08879232354991325,0.08554655927853325,0.08368389847257122,0.07399780340472267,0.073853364579846,0.07369717744095121,0.07347643852859649,0.07254078895007766,0.06963351426856015,0.06367041198501873,0.058872705057715184,0.06003619315716508,0.060311444343742276,0.06323713412507949,0.0668367039543711,0.06837598356833133,0.06754344942115159,0.06597240861023136,0.06987220741013148,0.0761521076938194,0.07701705657207762,0.08080865929786381,0.0845485633426359,0.08453079673480401,0.08146538400292253,0.07796943575849238,0.07254876725928922,0.07261543599877536,0.07600509628133435
Swaziland,0.027185687329652666,0.028455930779188336,0.028352557893809985,0.014092806285293396,0.013249000677673126,0.01229251121118216,0.013768155067220992,0.012725450901803607,0.012389069501801247,0.014304408645819233,0.016185828133687526,0.017925313094709013,0.018844003918630784,0.02062701066044282,0.027926116730539675,0.031410659317636064,0.03269574425838904,0.03409989561256445,0.03777418541533807,0.03563376487103498,0.03611056212767159,0.03555738605161999,0.03528624037495815,0.03647367575384286,0.03691899781726636,0.034672212166724434,0.03348731207038094,0.03160040774719674,0.02950601802728744,0.029028605293513806,0.029414188020103815,0.030418640904149488,0.03048621292149499,0.03166271420208174,0.031944033518806605,0.030812174566536045,0.0312586191045325,0.03331040581703842,0.03301549122354895,0.033083252200141265,0.035120474824102826,0.03605400873160436,0.03500473036896878,0.034266467482579124,0.03393943851004762,0.03429912698191804,0.02853629341553334
Sweden,0.6272742097048478,0.6343651352394795,0.6323853130228053,0.2879941075374417,0.2899164203144796,0.2706880248658871,0.31753145078559475,0.3046092184368738,0.27159300588700463,0.27981589278462166,0.32353122876382284,0.3652638656228277,0.38454445917132485,0.42976092853087744,0.5476534522837218,0.5777530661251592,0.6061949831226421,0.5903583968620504,0.5535912913224673,0.5193057584050593,0.508738247833084,0.48105436573311366,0.48577167726816206,0.5032403192116116,0.5098892563975521,0.5019319392562355,0.49885434918456617,0.4868799321948482,0.4769728733266883,0.47720995205994093,0.4726868254099036,0.4800319980308904,0.4878798224650051,0.49395223305980296,0.4941637954894681,0.47572780789808006,0.48239404247494716,0.48511349120565983,0.4950796514236081,0.50461027432564,0.5135804410204001,0.5055945875618006,0.49979860805380444,0.5119371271097585,0.51738339063448,0.5259168545371891,0.47153313199902686
Switzerland,,,,,,,,,0.4807134698181179,0.49912007580885337,0.5582875146722679,0.6193862318097387,0.6438656140148677,0.72749637292626,0.9167556700383238,0.9500394849232059,1.0,0.988928605320596,0.9510581814406691,0.8908157622335976,0.875772890256642,0.8434925864909391,0.8272514228322732,0.8259332654919394,0.8259169489936661,0.8074479146609158,0.7916998517393062,0.7491667525684638,0.7245533369773748,0.7206142253923571,0.6972068880283431,0.6892498923143191,0.6887112646355914,0.697363590359294,0.6926806455615259,0.6698695582156852,0.6947687781557415,0.717008941731355,0.7098378337103532,0.7136475574136647,0.7346802405565819,0.7253303264232226,0.713367741693753,0.7077190019763763,0.7030758765236896,0.7096124764581999,0.7495380734781071
Thailand,0.0183334498101428,0.01959893716076579,0.01932728713568724,0.00878958998281365,0.009418674314224261,0.009764729012386134,0.01214837211813617,0.011623246492985972,0.010631754678850715,0.011416452326158568,0.013714709334651264,0.016102013606372433,0.01711519621967383,0.01936541979436069,0.025098950807312937,0.02754274847298103,0.03153749420874975,0.033309081706892736,0.03451139751138268,0.03549196715965004,0.03822806968011519,0.040087863811092805,0.04251757616337462,0.04571260243157838,0.047765710995353323,0.04301613586475141,0.037408256037641065,0.03618183692402845,0.034972080211783114,0.03527245404421492,0.0363145752657164,0.038725822000697394,0.03992529070351254,0.04089064406981475,0.04110634967597851,0.04038506271583731,0.04201526156109221,0.04431561363859684,0.04628277448481898,0.046350915373308134,0.05113792696827955,0.05128130993340465,0.050085708665473926,0.05115381403505516,0.05232483315254362,0.054895302773061684,0.03289554919641964
Togo,0.009644279823887065,0.009719982740217565,0.009619617856828388,0.00427203535477535,0.00396782525854703,0.003978916424030783,0.0050645213541385455,0.0041482965931863725,0.00433178103857306,0.004007039393529173,0.004293568913325508,0.004501270611830935,0.004794560018440615,0.005386992998170693,0.006596720487529057,0.006220889941820174,0.006469653848699451,0.006120899629899092,0.005517077728506385,0.004977099669611332,0.0047008667664248,0.0034459088412959913,0.004512889186474724,0.004940817310267259,0.005222491530190019,0.004749618105030744,0.004313038363986129,0.003940029092075273,0.003418968307557099,0.0030266792249161313,0.002801351240009887,0.0029946875064098617,0.002711224469302914,0.0025600063504033497,0.0024814606259007223,0.0022813892318428257,0.002280040452330606,0.0024761717598506434,0.0024530156821197108,0.0025199014947597503,0.002682677567705672,0.0026599589441119497,0.0026977153722940886,0.0029599250276043164,0.0031530951811880644,0.0033770306252145434,0.004325956259669863
Tonga,,,,,,,,,,0.018094851315373854,0.021848808714812297,0.0251045548300343,0.025989742407652856,0.030341260329275217,0.038606521329396244,0.04043578462183113,0.04030710172744722,0.03837029070319172,0.035104631675738206,0.03577556258241992,0.035828227787345776,0.036243822075782535,0.03756277201205223,0.03915162551550533,0.038927648405800985,0.036084260792544384,0.035447784054011,0.03423472952387497,0.03304288179372582,0.03357920692538072,0.03363681305100107,0.03411072139150411,0.032896190227542026,0.032754189777835105,0.030989625585767868,0.027501923524254297,0.029052128344212558,0.03154171170285939,0.03167921808932032,0.03241509650077315,0.033548209582956644,0.03162074382475111,0.03125790346300477,0.03213235225891457,0.032836314831497855,0.03383524914878418,0.0330240664980588
Trinidad and Tobago,0.1711510238311552,0.16721549746780823,0.1659329048164128,0.07399950896145348,0.07767705438081302,0.07979365807532791,0.09994060795853356,0.09468937875751503,0.0810122133380195,0.08533008438247372,0.09968905088445461,0.09746675327339237,0.09156918112141993,0.09468239449946382,0.11274109442734184,0.1089300391625973,0.10632735455688662,0.09989561256445133,0.09442804811129073,0.0920692540022404,0.08975408678957622,0.08552992861065349,0.08657515902243053,0.09043436345134165,0.09664287531636247,0.0985995044993004,0.10198130199845613,0.10284163144692987,0.10270838022357266,0.10575386536568847,0.11015901787921233,0.12518204007958483,0.13140401261221457,0.1377342951548407,0.14962253166248318,0.14649202855762522,0.1550979130274892,0.1569224722413285,0.1571934446257958,0.15621480251226544,0.16178609331394206,0.15960717417912318,0.15321711925213335,0.15377692000779417,0.14324060965968635,0.14089825303608042,0.1172589247630209
