1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,mean
Pakistan,0.6763698630136987,0.4806629834254143,0.4722222222222222,0.6444866920152091,0.6471698113207547,0.6504672897196261,0.656192236598891,0.6593406593406594,0.4802259887005649,0.4814814814814815,0.4914285714285715,0.5382585751978891,0.556122448979592,0.5386666666666666,0.5300546448087431,0.5,0.4850299401197606,0.48024316109422477,0.48328267477203646,0.4654088050314465,0.459119496855346,0.5394736842105263,0.7359050445103857,0.4873949579831933,0.47443181818181834,0.47500000000000003,0.4822888283378746,0.48924731182795705,0.49071618037135284,0.4960629921259842,0.49081364829396323,0.5063938618925831,0.5239294710327456,0.5049751243781095,0.5316455696202531,0.5319693094629157,0.5312500000000001,0.5254691689008043,0.6548323471400395,0.5169491525423727,0.5155807365439091,0.5225988700564971,0.5255681818181821,0.5175438596491228,0.5178571428571429,0.5120481927710843,0.5105740181268882,0.5316330571367768
Palestine,0.8339041095890413,0.0,0.7166666666666666,0.8041825095057032,0.8037735849056603,0.8037383177570093,0.8096118299445472,0.8150183150183151,0.7259887005649717,0.7321937321937324,0.017142857142857182,0.7704485488126648,0.7806122448979593,0.7760000000000001,0.7759562841530054,0.7543352601156069,0.7455089820359281,0.7416413373860182,0.7416413373860182,0.7358490566037734,0.738993710691824,0.7815789473684212,0.8783382789317506,0.7675070028011205,0.7585227272727273,0.7527777777777777,0.7465940054495913,0.7419354838709679,0.724137931034483,0.7296587926509187,0.7139107611548559,0.7161125319693094,0.7279596977329975,0.7363184079601992,0.7316455696202533,0.7263427109974424,0.7239583333333331,0.7104557640750672,0.7928994082840236,0.6949152542372878,0.6855524079320111,0.6807909604519772,0.6335227272727275,0.6491228070175438,0.6398809523809522,0.6385542168674699,0.6374622356495468,0.7094396399886395
Panama,0.8818493150684933,0.8204419889502762,0.8277777777777777,0.8878326996197717,0.8943396226415092,0.8990654205607476,0.9020332717190389,0.904761904761905,0.8587570621468926,0.8603988603988606,0.8657142857142857,0.8812664907651715,0.8826530612244899,0.8773333333333334,0.8770491803278688,0.8728323699421967,0.8682634730538925,0.8480243161094225,0.8632218844984803,0.8584905660377359,0.8553459119496857,0.8736842105263158,0.9317507418397626,0.865546218487395,0.8607954545454548,0.8583333333333335,0.8610354223433244,0.8655913978494624,0.8700265251989392,0.8713910761154854,0.8661417322834647,0.8695652173913042,0.8765743073047861,0.8756218905472637,0.8734177215189873,0.8695652173913041,0.8671874999999998,0.8659517426273459,0.9013806706114398,0.8587570621468926,0.8526912181303116,0.8531073446327683,0.8522727272727276,0.8508771929824563,0.8541666666666665,0.855421686746988,0.8549848942598188,0.8690062121139539
Papua New Guinea,0.6215753424657535,0.38674033149171266,0.3805555555555554,0.5760456273764257,0.5754716981132076,0.5738317757009347,0.5748613678373383,0.5732600732600732,0.33898305084745756,0.3304843304843304,0.33142857142857146,0.38258575197889183,0.4005102040816327,0.3706666666666667,0.3551912568306011,0.32080924855491316,0.29940119760479045,0.2887537993920972,0.2857142857142857,0.2578616352201257,0.26100628930817626,0.3842105263157895,0.6543026706231454,0.3473389355742297,0.3352272727272729,0.3444444444444444,0.3297002724795641,0.3575268817204302,0.3580901856763926,0.3595800524934384,0.35170603674540685,0.3657289002557545,0.37783375314861467,0.38059701492537323,0.3746835443037974,0.3657289002557544,0.36197916666666674,0.34852546916890076,0.5246548323471402,0.32485875706214684,0.3229461756373937,0.3333333333333332,0.33238636363636376,0.31871345029239767,0.31249999999999994,0.30722891566265065,0.3021148036253776,0.3821633770007515
Paraguay,0.8852739726027399,0.8121546961325964,0.8083333333333331,0.8707224334600758,0.8716981132075472,0.8728971962616823,0.8761552680221811,0.8772893772893775,0.8163841807909605,0.8176638176638179,0.8257142857142858,0.841688654353562,0.844387755102041,0.8426666666666669,0.8469945355191254,0.8439306358381505,0.8502994011976048,0.8449848024316107,0.8510638297872338,0.8427672955974843,0.8396226415094341,0.8578947368421055,0.9169139465875371,0.8375350140056023,0.8267045454545456,0.8194444444444444,0.8147138964577657,0.8118279569892474,0.8037135278514591,0.7979002624671915,0.7900262467191601,0.7902813299232736,0.7909319899244333,0.7910447761194028,0.7873417721518986,0.7800511508951404,0.7760416666666665,0.7667560321715817,0.8284023668639052,0.7514124293785308,0.7422096317280451,0.7401129943502824,0.7329545454545456,0.7251461988304095,0.7232142857142855,0.7198795180722892,0.7160120845921448,0.8132161753859024
Peru,0.7071917808219179,0.5414364640883976,0.5555555555555556,0.7110266159695817,0.7207547169811321,0.7271028037383177,0.7301293900184843,0.7307692307692308,0.5875706214689264,0.5868945868945868,0.5971428571428573,0.6358839050131927,0.6505102040816326,0.6506666666666667,0.6584699453551913,0.6589595375722543,0.6706586826347305,0.6808510638297873,0.6930091185410336,0.6855345911949685,0.69811320754717,0.7473684210526317,0.8620178041543026,0.7450980392156864,0.7528409090909094,0.7666666666666665,0.782016348773842,0.8010752688172041,0.8143236074270557,0.8267716535433073,0.8320209973753283,0.8439897698209717,0.858942065491184,0.8656716417910446,0.8734177215189873,0.8721227621483376,0.8750000000000001,0.8713136729222521,0.9033530571992112,0.8644067796610166,0.8668555240793201,0.8728813559322034,0.8778409090909092,0.8742690058479533,0.875,0.8795180722891567,0.879154078549849,0.7608971846456373
Philippines,0.7722602739726028,0.6298342541436462,0.6222222222222222,0.7433460076045625,0.7358490566037735,0.7420560747663552,0.7430683918669132,0.7454212454212455,0.6101694915254239,0.6068376068376069,0.6114285714285715,0.6464379947229554,0.6556122448979592,0.6399999999999999,0.6338797814207648,0.615606936416185,0.6137724550898206,0.6200607902735563,0.6261398176291794,0.6163522012578615,0.6257861635220128,0.6868421052631581,0.8234421364985162,0.6610644257703082,0.6505681818181819,0.6500000000000001,0.6485013623978203,0.6451612903225806,0.6392572944297084,0.6404199475065616,0.6299212598425198,0.6368286445012787,0.6448362720403024,0.6467661691542288,0.640506329113924,0.6368286445012787,0.6354166666666667,0.6273458445040213,0.727810650887574,0.6129943502824858,0.6062322946175637,0.6045197740112995,0.6079545454545455,0.5994152046783624,0.5952380952380951,0.5903614457831328,0.5861027190332325,0.6495846220412888
Poland,0.8972602739726028,0.8287292817679557,0.8333333333333334,0.8745247148288972,0.8698113207547169,0.8616822429906541,0.8576709796672828,0.8589743589743591,0.7655367231638419,0.7834757834757836,0.782857142857143,0.7968337730870712,0.7933673469387756,0.7760000000000001,0.7732240437158471,0.7601156069364162,0.7604790419161677,0.747720364741641,0.7416413373860182,0.7232704402515724,0.7327044025157232,0.786842105263158,0.8768545994065281,0.7647058823529413,0.7642045454545455,0.7666666666666665,0.7738419618528611,0.7741935483870966,0.7877984084880636,0.7952755905511811,0.7979002624671915,0.8081841432225064,0.8161209068010076,0.8184079601990051,0.8177215189873417,0.813299232736573,0.8151041666666665,0.8150134048257371,0.8717948717948718,0.8192090395480225,0.8158640226628895,0.8192090395480225,0.8267045454545456,0.8216374269005849,0.8214285714285715,0.8192771084337349,0.8187311178247734,0.805217088536189
Portugal,0.8595890410958906,0.7734806629834253,0.7749999999999998,0.8536121673003801,0.8566037735849055,0.8560747663551401,0.8613678373382625,0.8663003663003663,0.7994350282485874,0.8062678062678064,0.8171428571428574,0.8364116094986807,0.844387755102041,0.8426666666666669,0.8442622950819672,0.8410404624277457,0.8413173652694611,0.8419452887537994,0.8419452887537993,0.8427672955974843,0.8490566037735849,0.8736842105263158,0.9287833827893175,0.8599439775910364,0.8551136363636365,0.8555555555555555,0.8555858310626704,0.8602150537634408,0.8647214854111407,0.868766404199475,0.868766404199475,0.8772378516624039,0.8916876574307305,0.8955223880597014,0.9063291139240506,0.9053708439897697,0.9114583333333331,0.9168900804289543,0.9408284023668639,0.9209039548022596,0.9178470254957506,0.9180790960451976,0.9176136363636366,0.9122807017543859,0.9107142857142857,0.9126506024096384,0.9123867069486403,0.8682896076539258
Qatar,0.8441780821917809,0.7403314917127071,0.747222222222222,0.8346007604562737,0.8433962264150944,0.8485981308411216,0.8521256931608133,0.8553113553113555,0.7768361581920903,0.7749287749287751,0.7685714285714287,0.8073878627968338,0.8418367346938775,0.84,0.8442622950819672,0.846820809248555,0.8473053892215571,0.8571428571428571,0.8632218844984803,0.8553459119496857,0.8553459119496857,0.8710526315789476,0.9228486646884272,0.84593837535014,0.8380681818181821,0.8333333333333334,0.8310626702997275,0.8279569892473116,0.8275862068965517,0.832020997375328,0.8267716535433072,0.836317135549872,0.8513853904282118,0.8606965174129355,0.8708860759493672,0.8772378516624042,0.8880208333333334,0.8981233243967829,0.9349112426035503,0.9180790960451976,0.9150141643059491,0.9180790960451976,0.9119318181818183,0.9035087719298246,0.8958333333333334,0.897590361445783,0.8942598187311178,0.8526230748100659
Romania,0.8732876712328769,0.7928176795580111,0.7972222222222223,0.8612167300380226,0.8622641509433963,0.8467289719626168,0.8447319778188541,0.8333333333333334,0.7457627118644068,0.7435897435897435,0.7485714285714287,0.7730870712401057,0.7729591836734693,0.752,0.7486338797814207,0.7138728323699424,0.7155688622754491,0.7112462006079028,0.7082066869300914,0.7138364779874216,0.6949685534591198,0.7342105263157896,0.8442136498516319,0.6946778711484596,0.6761363636363639,0.6777777777777779,0.6948228882833787,0.7150537634408604,0.7188328912466845,0.7139107611548555,0.7112860892388451,0.723785166240409,0.743073047858942,0.7487562189054728,0.7544303797468354,0.7570332480818415,0.7526041666666667,0.74798927613941,0.8205128205128206,0.7627118644067795,0.7563739376770536,0.7570621468926552,0.75,0.7456140350877192,0.7440476190476188,0.740963855421687,0.7371601208459214,0.7548286564911982
Russia,0.8578767123287672,0.7651933701657458,0.7527777777777777,0.8174904942965778,0.8075471698113207,0.8037383177570093,0.7985212569316082,0.7893772893772893,0.6723163841807908,0.6752136752136754,0.6857142857142857,0.704485488126649,0.7015306122448979,0.7013333333333336,0.7349726775956283,0.7225433526011562,0.7095808383233532,0.6930091185410332,0.6808510638297872,0.6635220125786162,0.628930817610063,0.6210526315789476,0.764094955489614,0.5630252100840337,0.5823863636363639,0.6083333333333335,0.6158038147138966,0.586021505376344,0.5702917771883288,0.569553805774278,0.5590551181102362,0.5677749360613811,0.5843828715365239,0.5870646766169156,0.6075949367088608,0.6163682864450128,0.6171875,0.6300268096514746,0.7317554240631164,0.6299435028248586,0.6373937677053826,0.6412429378531074,0.6363636363636364,0.6198830409356725,0.6101190476190474,0.608433734939759,0.604229607250755,0.6667214740468138
Rwanda,0.49143835616438364,0.17679558011049717,0.16666666666666666,0.429657794676806,0.4320754716981132,0.4392523364485981,0.4473197781885398,0.4597069597069598,0.1864406779661017,0.20227920227920215,0.22000000000000008,0.2928759894459103,0.31887755102040816,0.288,0.2704918032786885,0.21676300578034685,0.17065868263473064,0.13069908814589654,0.07598784194528875,0.025157232704402427,0.0031446540880503593,0.14210526315789487,0.0,0.0,0.014204545454545456,0.008333333333333255,0.054495912806539516,0.09946236559139791,0.14058355437665776,0.17585301837270348,0.21784776902887135,0.2762148337595908,0.33501259445843823,0.38308457711442795,0.4177215189873418,0.4475703324808184,0.4739583333333333,0.4798927613941018,0.641025641025641,0.502824858757062,0.5127478753541076,0.5225988700564971,0.5255681818181821,0.5175438596491228,0.5178571428571429,0.5180722891566265,0.5196374622356494,0.29550011845765145
Samoa,0.8047945205479453,0.6740331491712704,0.6638888888888886,0.7756653992395436,0.7811320754716979,0.7850467289719626,0.7892791127541591,0.7912087912087914,0.6836158192090395,0.6837606837606839,0.6857142857142857,0.7124010554089711,0.7219387755102039,0.7093333333333335,0.7049180327868854,0.690751445086705,0.6856287425149701,0.6808510638297873,0.6838905775075986,0.6698113207547169,0.6761006289308177,0.7289473684210527,0.8456973293768544,0.7030812324929974,0.6960227272727275,0.6972222222222221,0.7002724795640327,0.6989247311827956,0.7002652519893899,0.700787401574803,0.6981627296587926,0.7058823529411765,0.7153652392947104,0.718905472636816,0.7164556962025316,0.7084398976982096,0.7057291666666667,0.64343163538874,0.7771203155818541,0.6779661016949151,0.6657223796033995,0.6666666666666664,0.6590909090909091,0.6461988304093569,0.6458333333333333,0.6445783132530122,0.6435045317220545,0.7056178456711122
Sao Tome and Principe,0.7140410958904111,0.5469613259668507,0.5499999999999999,0.6996197718631177,0.7056603773584906,0.7121495327102804,0.7153419593345658,0.7161172161172162,0.556497175141243,0.544159544159544,0.5371428571428573,0.5646437994722955,0.5688775510204083,0.5546666666666666,0.5519125683060108,0.5317919075144509,0.5179640718562876,0.48024316109422477,0.5075987841945288,0.49371069182389926,0.4937106918238995,0.5710526315789475,0.758160237388724,0.5378151260504201,0.5170454545454547,0.5194444444444445,0.5231607629427792,0.5349462365591399,0.5437665782493367,0.5538057742782152,0.5538057742782152,0.5754475703324807,0.5894206549118388,0.5920398009950247,0.6025316455696201,0.6061381074168797,0.6093750000000001,0.6166219839142092,0.7258382642998029,0.6158192090395478,0.6062322946175637,0.6129943502824858,0.6136363636363638,0.6052631578947368,0.6041666666666664,0.5993975903614459,0.5981873111782479,0.588274973210422
Saudi Arabia,0.8219178082191781,0.7265193370165745,0.7444444444444444,0.8326996197718629,0.8415094339622641,0.8467289719626168,0.8502772643253236,0.8516483516483517,0.7853107344632766,0.792022792022792,0.7971428571428573,0.8153034300791556,0.8188775510204083,0.8106666666666668,0.8060109289617484,0.7947976878612718,0.7904191616766467,0.7841945288753798,0.7750759878419451,0.7767295597484278,0.7798742138364779,0.8131578947368423,0.8931750741839761,0.7927170868347341,0.7812500000000003,0.7722222222222221,0.7683923705722071,0.7661290322580645,0.76657824933687,0.7664041994750654,0.7637795275590551,0.7723785166240408,0.7808564231738034,0.7860696517412937,0.7873417721518986,0.7877237851662405,0.7916666666666667,0.7908847184986596,0.8481262327416172,0.7853107344632766,0.7847025495750706,0.793785310734463,0.8011363636363636,0.7953216374269005,0.8035714285714284,0.8042168674698795,0.8006042296072505,0.7965888058930972
Senegal,0.5119863013698631,0.2154696132596684,0.21388888888888877,0.46577946768060824,0.47547169811320755,0.48598130841121495,0.4972273567467653,0.5091575091575091,0.2570621468926554,0.25925925925925913,0.27714285714285725,0.3562005277044855,0.3954081632653061,0.3706666666666667,0.3633879781420764,0.33815028901734095,0.3263473053892215,0.3252279635258359,0.33130699088145893,0.32075471698113195,0.31761006289308186,0.42894736842105274,0.6750741839762611,0.38655462184873945,0.3750000000000001,0.38333333333333325,0.3923705722070845,0.3978494623655915,0.4111405835543767,0.4225721784776903,0.41994750656167984,0.4526854219948849,0.473551637279597,0.48258706467661705,0.4835443037974684,0.4884910485933504,0.49218750000000006,0.4879356568364612,0.6291913214990138,0.4774011299435029,0.47875354107648715,0.4830508474576269,0.48579545454545464,0.4766081871345031,0.47321428571428575,0.4728915662650603,0.4743202416918427,0.4195422572476822
Serbia,0.8938356164383563,0.8314917127071821,0.8277777777777777,0.8802281368821291,0.8792452830188678,0.8766355140186917,0.8743068391866914,0.8717948717948718,0.8022598870056498,0.8005698005698005,0.8,0.8179419525065965,0.8188775510204083,0.8133333333333334,0.8087431693989071,0.7976878612716762,0.7964071856287426,0.7902735562310029,0.7902735562310028,0.7547169811320755,0.7578616352201262,0.8026315789473685,0.8827893175074182,0.7310924369747901,0.7528409090909094,0.75,0.7329700272479565,0.717741935483871,0.7453580901856766,0.7480314960629922,0.7427821522309712,0.7519181585677749,0.7632241813602016,0.7686567164179106,0.7721518987341772,0.7749360613810743,0.7786458333333334,0.7801608579088471,0.8402366863905326,0.7711864406779659,0.7705382436260622,0.7711864406779659,0.7698863636363638,0.7631578947368423,0.761904761904762,0.7590361445783133,0.7583081570996979,0.7924603192795249
Seychelles,0.8253424657534248,0.7265193370165745,0.7333333333333331,0.8212927756653992,0.8245283018867925,0.82803738317757,0.8354898336414049,0.8424908424908426,0.7655367231638419,0.7720797720797721,0.7628571428571429,0.7862796833773088,0.7806122448979593,0.752,0.7349726775956283,0.7138728323699424,0.7065868263473054,0.6930091185410332,0.6899696048632218,0.6823899371069184,0.6823899371069184,0.7289473684210527,0.8501483679525222,0.7226890756302523,0.710227272727273,0.7111111111111109,0.7138964577656676,0.717741935483871,0.7188328912466845,0.7191601049868765,0.7165354330708662,0.723785166240409,0.7355163727959697,0.7412935323383083,0.7443037974683546,0.7442455242966752,0.7499999999999998,0.7453083109919572,0.8145956607495071,0.7344632768361581,0.7280453257790366,0.7259887005649717,0.7159090909090908,0.7046783625730996,0.6994047619047618,0.6987951807228916,0.6978851963746223,0.744108490472645
Sierra Leone,0.48287671232876717,0.16574585635359115,0.16111111111111104,0.4277566539923953,0.43018867924528303,0.43551401869158873,0.4380776340110906,0.4413919413919415,0.13841807909604534,0.1339031339031338,0.13714285714285726,0.20844327176781,0.23469387755102047,0.20266666666666674,0.18032786885245905,0.14161849710982657,0.12275449101796412,0.1155015197568388,0.12158054711246201,0.08490566037735836,0.0974842767295598,0.24473684210526328,0.5623145400593471,0.14845938375350134,0.16761363636363635,0.16111111111111104,0.12261580381471392,0.12903225806451624,0.18037135278514582,0.19422572178477684,0.18897637795275582,0.21483375959079293,0.23929471032745595,0.25373134328358216,0.250632911392405,0.24552429667519185,0.2473958333333333,0.23860589812332433,0.45167652859960555,0.23163841807909608,0.24079320113314445,0.26553672316384175,0.15625000000000003,0.2339181286549708,0.261904761904762,0.26506024096385555,0.26888217522658603,0.23547317686077635
Singapore,0.8732876712328769,0.7955801104972374,0.7972222222222223,0.8669201520912547,0.8679245283018868,0.8691588785046729,0.8687615526802219,0.8681318681318684,0.7994350282485874,0.8005698005698005,0.8057142857142858,0.8284960422163589,0.8418367346938775,0.8426666666666669,0.8497267759562842,0.846820809248555,0.8532934131736529,0.8601823708206685,0.878419452887538,0.8930817610062891,0.9056603773584906,0.923684210526316,0.9584569732937686,0.9187675070028013,0.9176136363636366,0.9222222222222223,0.9237057220708448,0.9301075268817206,0.9363395225464193,0.942257217847769,0.942257217847769,0.948849104859335,0.9596977329974813,0.9601990049751246,0.9645569620253163,0.971867007672634,0.9843749999999998,0.9919571045576409,0.9980276134122289,1.0,1.0,0.9943502824858756,0.9943181818181821,0.9941520467836257,0.994047619047619,0.9939759036144578,0.9939577039274924,0.9121836920639058
Slovak Republic,0.8886986301369862,0.8121546961325964,0.8083333333333331,0.8669201520912547,0.8641509433962263,0.8616822429906541,0.855822550831793,0.8553113553113555,0.7711864406779659,0.7692307692307694,0.7714285714285715,0.7862796833773088,0.7908163265306122,0.7786666666666667,0.7759562841530054,0.7601156069364162,0.7574850299401199,0.747720364741641,0.7446808510638296,0.738993710691824,0.7452830188679247,0.792105263157895,0.8857566765578634,0.7787114845938378,0.775568181818182,0.7722222222222221,0.7683923705722071,0.771505376344086,0.7745358090185677,0.7769028871391076,0.7769028871391076,0.782608695652174,0.7934508816120905,0.7935323383084578,0.7949367088607596,0.7902813299232736,0.7968750000000001,0.7962466487935654,0.8560157790927022,0.8022598870056498,0.8016997167138811,0.8050847457627117,0.8039772727272729,0.7953216374269005,0.7916666666666667,0.7891566265060241,0.7885196374622356,0.7958543395661338
Slovenia,0.8613013698630138,0.7762430939226517,0.7749999999999998,0.8460076045627375,0.8471698113207545,0.8467289719626168,0.8465804066543439,0.847985347985348,0.7683615819209039,0.7692307692307694,0.7714285714285715,0.7915567282321901,0.8010204081632654,0.8026666666666669,0.8060109289617484,0.7947976878612718,0.8053892215568862,0.8085106382978721,0.817629179331307,0.8113207547169811,0.8144654088050317,0.8394736842105265,0.9109792284866468,0.8375350140056023,0.8352272727272728,0.8333333333333334,0.8337874659400546,0.8387096774193549,0.8435013262599471,0.8477690288713912,0.8477690288713912,0.8542199488491048,0.8690176322418135,0.8756218905472637,0.8835443037974685,0.8849104859335039,0.8958333333333334,0.9034852546916888,0.9349112426035503,0.9124293785310732,0.9093484419263456,0.9124293785310732,0.9176136363636366,0.909356725146199,0.907738095238095,0.9096385542168675,0.9063444108761327,0.8481687856254807
Solomon Islands,0.6369863013698631,0.41436464088397784,0.4166666666666667,0.5684410646387832,0.6094339622641509,0.611214953271028,0.6247689463955638,0.631868131868132,0.4406779661016949,0.44444444444444436,0.4485714285714287,0.4934036939313985,0.5102040816326531,0.48533333333333334,0.453551912568306,0.4421965317919075,0.42215568862275454,0.41337386018237077,0.4133738601823709,0.38679245283018865,0.3962264150943397,0.49473684210526325,0.7151335311572699,0.4593837535014006,0.4488636363636365,0.4527777777777777,0.45776566757493187,0.4623655913978495,0.46153846153846156,0.45669291338582674,0.44619422572178485,0.45524296675191817,0.4634760705289673,0.4651741293532339,0.4582278481012659,0.4450127877237851,0.44531249999999994,0.42895442359249325,0.5838264299802762,0.40960451977401124,0.4050991501416431,0.40677966101694907,0.39772727272727276,0.3859649122807017,0.380952380952381,0.3765060240963855,0.377643504531722,0.4681916450792036
Somalia,0.5462328767123289,0.26243093922651933,0.17777777777777773,0.4391634980988592,0.4433962264150944,0.48971962616822434,0.489833641404806,0.4926739926739927,0.21186440677966098,0.20227920227920215,0.1942857142857144,0.25329815303430087,0.27551020408163274,0.23199999999999993,0.20491803278688525,0.17052023121387283,0.05688622754491014,0.13677811550151972,0.1246200607902736,0.044025157232704365,0.07547169811320774,0.2552631578947369,0.5697329376854599,0.1904761904761904,0.16761363636363635,0.16666666666666666,0.1934604904632153,0.20161290322580644,0.21220159151193638,0.2257217847769029,0.22309711286089243,0.25063938618925835,0.2720403022670025,0.2885572139303483,0.27848101265822783,0.26854219948849106,0.27343749999999994,0.257372654155496,0.4142011834319527,0.1666666666666666,0.22662889518413595,0.24293785310734464,0.24147727272727276,0.22514619883040926,0.205357142857143,0.20481927710843384,0.20845921450151053,0.25434672823724735
South Africa,0.6797945205479453,0.48342541436464087,0.48055555555555546,0.6463878326996196,0.6471698113207547,0.6467289719626168,0.6487985212569316,0.6520146520146521,0.46892655367231634,0.4672364672364673,0.4742857142857143,0.5224274406332455,0.548469387755102,0.5413333333333333,0.5382513661202184,0.5260115606936416,0.5299401197604792,0.5349544072948326,0.5410334346504561,0.5345911949685535,0.5251572327044026,0.6105263157894738,0.7715133531157269,0.5518207282913165,0.497159090909091,0.4444444444444444,0.40326975476839233,0.3575268817204302,0.29973474801061006,0.2729658792650918,0.2335958005249344,0.2250639386189259,0.22166246851385385,0.218905472636816,0.20253164556962025,0.19948849104859326,0.20312500000000008,0.20643431635388745,0.43786982248520706,0.23446327683615809,0.2719546742209632,0.3163841807909605,0.3465909090909092,0.35672514619883033,0.36011904761904756,0.36746987951807236,0.3746223564954682,0.43879704501421934
South Korea,0.7636986301369864,0.6243093922651932,0.625,0.7509505703422052,0.7584905660377359,0.7682242990654204,0.7800369685767099,0.7875457875457876,0.6836158192090395,0.695156695156695,0.7057142857142858,0.7361477572559366,0.7525510204081632,0.752,0.7540983606557378,0.7514450867052024,0.7574850299401199,0.7629179331306988,0.7720364741641337,0.7798742138364779,0.7893081761006293,0.8289473684210527,0.9065281899109792,0.8291316526610646,0.8295454545454545,0.8333333333333334,0.8365122615803815,0.8440860215053765,0.8461538461538463,0.8503937007874015,0.8530183727034122,0.8695652173913042,0.8866498740554156,0.8955223880597014,0.9063291139240506,0.9104859335038363,0.9166666666666666,0.9249329758713137,0.9467455621301775,0.9293785310734464,0.9263456090651556,0.9293785310734464,0.9232954545454548,0.9152046783625734,0.9107142857142857,0.9156626506024097,0.9123867069486403,0.8218621584433475
South Sudan,0.5119863013698631,0.25138121546961306,0.24722222222222218,0.4847908745247147,0.4849056603773585,0.48971962616822434,0.4935304990757856,0.4945054945054946,0.22316384180790974,0.21652421652421638,0.2171428571428572,0.26912928759894467,0.2933673469387755,0.2613333333333333,0.2459016393442623,0.20809248554913287,0.18562874251497016,0.1489361702127659,0.1519756838905775,0.1320754716981131,0.14150943396226418,0.2552631578947369,0.6068249258160237,0.24649859943977587,0.2187500000000001,0.22500000000000003,0.2370572207084468,0.2768817204301076,0.27586206896551724,0.2808398950131234,0.2834645669291338,0.3248081841432225,0.33753148614609574,0.355721393034826,0.34936708860759486,0.3452685421994885,0.34375,0.32439678284182305,0.5128205128205129,0.2994350282485876,0.29745042492917845,0.2994350282485876,0.2926136363636365,0.27192982456140347,0.2797619047619049,0.28313253012048206,0.29003021148036257,0.30354717314757385
Spain,0.9297945205479453,0.8839779005524862,0.8861111111111108,0.9258555133079847,0.9264150943396225,0.9289719626168225,0.9297597042513863,0.9322344322344325,0.9067796610169493,0.9088319088319088,0.92,0.9287598944591028,0.9311224489795917,0.9280000000000003,0.9289617486338796,0.9277456647398844,0.9281437125748505,0.9270516717325227,0.9270516717325227,0.930817610062893,0.9339622641509435,0.9447368421052633,0.9688427299703265,0.9411764705882354,0.9375000000000003,0.9361111111111112,0.9346049046321528,0.9354838709677418,0.9363395225464193,0.9396325459317586,0.9343832020997376,0.9386189258312019,0.9471032745591941,0.9502487562189055,0.9569620253164556,0.9565217391304347,0.9635416666666665,0.9731903485254692,0.9822485207100593,0.9802259887005649,0.9745042492917846,0.9774011299435025,0.9772727272727274,0.973684210526316,0.9702380952380952,0.9728915662650601,0.9697885196374623,0.9413532221204997
Sri Lanka,0.7962328767123289,0.6629834254143646,0.6444444444444445,0.7623574144486692,0.7698113207547169,0.7813084112149532,0.7966728280961183,0.8076923076923077,0.7231638418079097,0.7350427350427351,0.7400000000000002,0.762532981530343,0.7653061224489796,0.7653333333333333,0.7704918032786884,0.7543352601156069,0.7544910179640718,0.7659574468085106,0.7598784194528874,0.751572327044025,0.767295597484277,0.8184210526315792,0.8961424332344212,0.7731092436974791,0.7585227272727273,0.7527777777777777,0.7520435967302453,0.7634408602150539,0.7612732095490716,0.7716535433070866,0.7690288713910761,0.7877237851662402,0.6801007556675062,0.7910447761194028,0.7949367088607596,0.7953964194373402,0.7734375,0.7640750670241288,0.8343195266272191,0.8050847457627117,0.8045325779036826,0.8079096045197737,0.8096590909090912,0.8070175438596493,0.8065476190476191,0.8072289156626504,0.8066465256797581,0.772956987088156
St. Lucia,0.8219178082191781,0.7099447513812155,0.7083333333333334,0.8041825095057032,0.8075471698113207,0.8093457943925233,0.8133086876155269,0.8168498168498168,0.7231638418079097,0.7264957264957266,0.7371428571428571,0.7651715039577839,0.7704081632653061,0.7653333333333333,0.76775956284153,0.7572254335260118,0.7574850299401199,0.7629179331306988,0.7689969604863224,0.7672955974842766,0.7704402515723271,0.8105263157894737,0.8931750741839761,0.8011204481792719,0.7982954545454547,0.7999999999999999,0.8010899182561309,0.8037634408602151,0.7984084880636606,0.7926509186351705,0.784776902887139,0.785166240409207,0.788413098236776,0.7935323383084578,0.7974683544303798,0.7979539641943733,0.8046875,0.8096514745308309,0.8560157790927022,0.8050847457627117,0.7988668555240791,0.7966101694915254,0.7869318181818181,0.7748538011695906,0.7708333333333333,0.7710843373493977,0.7703927492447128,0.7855876507819832
St. Vincent and the Grenadines,0.8099315068493151,0.6961325966850829,0.6972222222222221,0.79467680608365,0.7999999999999998,0.8056074766355139,0.8114602587800369,0.8186813186813188,0.7259887005649717,0.7321937321937324,0.7428571428571429,0.7704485488126648,0.7755102040816327,0.7680000000000002,0.7622950819672131,0.7456647398843931,0.7395209580838322,0.7325227963525833,0.7294832826747718,0.7201257861635219,0.7169811320754716,0.7578947368421052,0.8590504451038574,0.7226890756302523,0.7073863636363636,0.7083333333333334,0.7084468664850135,0.7016129032258066,0.6923076923076924,0.6981627296587927,0.6902887139107612,0.7058823529411765,0.7153652392947104,0.718905472636816,0.7164556962025316,0.7109974424552431,0.7109374999999998,0.7050938337801609,0.7790927021696251,0.6836158192090395,0.6713881019830026,0.65819209039548,0.6562500000000001,0.6432748538011694,0.6398809523809522,0.635542168674699,0.6314199395770392,0.7260376876018018
